PO_ID,VendorID,PO_Date,Department_PO,PO_Amount_INR,RaisedBy,ApprovedBy,Missing_Vendor_Flag,Missing_Approver_Flag,Invalid_PO_Amount_Flag,Invalid_Vendor_Flag,EmployeeID,EmployeeName,Department_Employee,Role,ApprovalLimit_INR,PO_Approval_Limit_Breach_Flag,PO_Limit_Utilization
PO00352,V0111,2025-01-11,Production,61800,EMP0030,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.1236
PO00353,V0040,2024-08-11,Finance,47400,EMP0050,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.0316
PO00354,V0072,2024-11-17,Finance,136600,EMP0056,EMP0030,0,0,0,0,EMP0030,Manoj Malhotra,Maintenance,Junior Officer,100000,1,1.366
PO00355,V0011,2024-09-09,Procurement,84800,EMP0050,EMP0048,0,0,0,0,EMP0048,Ravi Joshi,Sales,Manager,500000,0,0.1696
PO00356,V0125,2025-03-11,Production,135600,EMP0001,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.01356
PO00357,V0095,2025-02-23,Sales,82400,EMP0009,EMP0004,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.1648
PO00358,V0113,2025-01-25,Procurement,59900,EMP0010,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.1198
PO00359,V0080,2024-10-01,Admin,29900,EMP0014,EMP0051,0,0,0,0,EMP0051,Vikram Patel,Sales,VP,10000000,0,0.00299
PO00360,V0081,2024-08-27,IT,31500,EMP0012,EMP0036,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.021
PO00361,V0119,2024-08-23,Logistics,84500,EMP0049,EMP0036,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.05633333333333333
PO00362,V0014,2024-10-20,Procurement,165300,EMP0061,EMP0039,0,0,0,0,EMP0039,Rajesh Iyer,Quality,Manager,500000,0,0.3306
PO00363,V0076,2024-06-20,Admin,29900,EMP0029,EMP0013,0,0,0,0,EMP0013,Kavita Iyer,Quality,Senior Manager,1500000,0,0.019933333333333334
PO00364,V0066,2024-06-09,Finance,33900,EMP0038,EMP0003,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.0678
PO00365,V0015,2025-02-19,Quality,20100,EMP0039,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.0134
PO00366,V0076,2025-03-13,HR,14900,EMP0002,EMP0013,0,0,0,0,EMP0013,Kavita Iyer,Quality,Senior Manager,1500000,0,0.009933333333333334
PO00367,V0021,2025-01-09,Admin,27700,EMP0019,EMP0052,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.018466666666666666
PO00368,V0008,2024-06-03,Procurement,54500,EMP0001,EMP0031,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.109
PO00369,V0020,2025-01-19,Sales,7100,EMP0051,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0142
PO00370,V0096,2025-01-01,Admin,70500,EMP0011,EMP0054,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.0235
PO00371,V0106,2024-09-04,Maintenance,29500,EMP0045,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.059
PO00372,V0117,2024-07-18,Finance,33600,EMP0019,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.0672
PO00373,V0092,2024-06-22,Quality,72700,EMP0029,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.1454
PO00374,V0068,2025-02-10,IT,8200,EMP0025,EMP0003,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.0164
PO00375,V0045,2024-05-29,Quality,90100,EMP0007,EMP0010,0,0,0,0,EMP0010,Suresh Singh,IT,Manager,500000,0,0.1802
PO00376,V0079,2025-01-07,Logistics,62800,EMP0010,EMP0034,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.020933333333333335
PO00377,V0033,2024-08-27,Production,41400,EMP0033,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.0828
PO00378,V0044,2024-05-21,Maintenance,38200,EMP0063,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.0764
PO00379,V0013,2024-09-17,HR,16300,EMP0017,EMP0018,0,0,0,0,EMP0018,Neha Reddy,Sales,Manager,500000,0,0.0326
PO00380,V0064,2025-03-10,Maintenance,103000,EMP0013,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.206
PO00381,V0024,2024-08-24,Sales,50000,EMP0009,EMP0002,0,0,0,0,EMP0002,Varun Gupta,Production,AVP,3000000,0,0.016666666666666666
PO00382,V0004,2024-07-09,HR,50200,EMP0063,EMP0048,0,0,0,0,EMP0048,Ravi Joshi,Sales,Manager,500000,0,0.1004
PO00383,V0129,2024-11-17,HR,41300,EMP0040,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.0826
PO00384,V0101,2025-03-22,Sales,40800,EMP0020,EMP0013,0,0,0,0,EMP0013,Kavita Iyer,Quality,Senior Manager,1500000,0,0.0272
PO00385,V0049,2025-01-15,Sales,34600,EMP0047,EMP0053,0,0,0,0,EMP0053,Manoj Sharma,Admin,AVP,3000000,0,0.011533333333333333
PO00386,V0065,2024-09-09,Finance,35200,EMP0022,EMP0026,0,0,0,0,EMP0026,Priya Rao,Procurement,Senior Manager,1500000,0,0.023466666666666667
PO00387,V0043,2024-04-03,HR,152900,EMP0032,EMP0021,0,0,0,0,EMP0021,Ajay Sharma,Admin,Manager,500000,0,0.3058
PO00388,V0069,2024-07-23,Finance,38200,EMP0036,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.0764
PO00389,V0061,2024-10-02,Quality,19000,EMP0043,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.038
PO00390,V0015,2024-12-02,Logistics,25800,EMP0058,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.0172
PO00391,V0115,2024-10-01,IT,121300,EMP0063,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.01213
PO00392,V0094,2025-01-08,Production,12900,EMP0023,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.0258
PO00393,V0121,2025-02-25,Sales,23400,EMP0011,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.0468
PO00394,V0103,2024-08-22,Quality,89800,EMP0026,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.059866666666666665
PO00395,V0096,2024-08-13,Production,41100,EMP0010,EMP0054,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.0137
PO00396,V0085,2024-04-10,Admin,84900,EMP0004,EMP0003,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.1698
PO00397,V0097,2025-01-23,Sales,33000,EMP0052,EMP0034,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.011
PO00398,V0095,2025-01-28,Maintenance,96700,EMP0005,EMP0004,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.1934
PO00399,V0029,2025-01-08,IT,29800,EMP0061,EMP0056,0,0,0,0,EMP0056,Pooja Iyer,IT,AVP,3000000,0,0.009933333333333334
PO00400,V0124,2025-03-01,Quality,119900,EMP0047,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.07993333333333333
PO00401,V0001,2024-10-18,Maintenance,62300,EMP0038,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.04153333333333333
PO00402,V0087,2024-06-08,Logistics,97400,EMP0065,EMP0031,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.1948
PO00403,V0021,2024-12-18,Production,220100,EMP0051,EMP0052,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.14673333333333333
PO00404,V0074,2024-10-04,Admin,42700,EMP0002,EMP0051,0,0,0,0,EMP0051,Vikram Patel,Sales,VP,10000000,0,0.00427
PO00405,V0017,2025-03-06,Maintenance,138300,EMP0022,EMP0021,0,0,0,0,EMP0021,Ajay Sharma,Admin,Manager,500000,0,0.2766
PO00406,V0046,2024-12-20,Quality,18000,EMP0058,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.0018
PO00407,V0039,2024-06-21,Quality,58400,EMP0019,EMP0044,0,0,0,0,EMP0044,Vivek Verma,Maintenance,AVP,3000000,0,0.019466666666666667
PO00408,V0125,2024-12-04,HR,10600,EMP0006,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.00106
PO00409,V0054,2024-07-22,Logistics,60700,EMP0030,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.040466666666666665
PO00410,V0056,2024-05-03,IT,27700,EMP0048,EMP0004,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.0554
PO00411,V0078,2024-07-29,Procurement,29200,EMP0027,EMP0044,0,0,0,0,EMP0044,Vivek Verma,Maintenance,AVP,3000000,0,0.009733333333333333
PO00412,V0045,2024-12-22,HR,23500,EMP0050,EMP0010,0,0,0,0,EMP0010,Suresh Singh,IT,Manager,500000,0,0.047
PO00413,V0033,2024-11-27,Logistics,241100,EMP0006,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.4822
PO00414,V0067,2024-04-21,HR,49400,EMP0014,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.00494
PO00415,V0113,2025-03-27,Admin,78100,EMP0036,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.1562
PO00416,V0055,2024-08-13,Sales,444100,EMP0023,EMP0002,0,0,0,0,EMP0002,Varun Gupta,Production,AVP,3000000,0,0.14803333333333332
PO00417,V0113,2024-10-10,Finance,29500,EMP0047,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.059
PO00418,V0121,2025-01-26,Production,13700,EMP0033,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.0274
PO00419,V0041,2024-10-10,Maintenance,48300,EMP0052,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0966
PO00420,V0052,2024-09-28,HR,31700,EMP0063,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.0634
PO00421,V0125,2024-12-03,Sales,70900,EMP0001,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.00709
PO00422,V0053,2024-12-13,Quality,4900,EMP0057,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.003266666666666667
PO00423,V0039,2024-06-24,Maintenance,32300,EMP0010,EMP0044,0,0,0,0,EMP0044,Vivek Verma,Maintenance,AVP,3000000,0,0.010766666666666667
PO00424,V0109,2024-12-20,IT,56900,EMP0028,EMP0012,0,0,0,0,EMP0012,Arjun Mehta,Production,VP,10000000,0,0.00569
PO00425,V0016,2024-06-16,Quality,25800,EMP0021,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.0172
PO00426,V0021,2024-10-03,Sales,15900,EMP0016,EMP0052,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.0106
PO00427,V0052,2025-03-05,Maintenance,161300,EMP0054,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.3226
PO00428,V0129,2024-09-17,Production,44000,EMP0062,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.088
PO00429,V0006,2025-03-12,Logistics,219600,EMP0062,EMP0054,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.0732
PO00430,V0002,2024-07-17,Sales,328800,EMP0021,EMP0026,0,0,0,0,EMP0026,Priya Rao,Procurement,Senior Manager,1500000,0,0.2192
PO00431,V0021,2025-02-26,Finance,39600,EMP0003,EMP0052,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.0264
PO00432,V0102,2024-08-03,Procurement,15700,EMP0017,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.0314
PO00433,V0118,2025-01-19,Sales,33400,EMP0021,EMP0026,0,0,0,0,EMP0026,Priya Rao,Procurement,Senior Manager,1500000,0,0.022266666666666667
PO00434,V0107,2024-06-08,Admin,132500,EMP0006,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.265
PO00435,V0026,2025-01-19,Quality,52300,EMP0008,EMP0031,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.1046
PO00436,V0104,2024-06-25,IT,109200,EMP0024,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.2184
PO00437,V0010,2024-12-21,Finance,281600,EMP0003,EMP0054,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.09386666666666667
PO00438,V0049,2025-03-05,IT,45000,EMP0011,EMP0053,0,0,0,0,EMP0053,Manoj Sharma,Admin,AVP,3000000,0,0.015
PO00439,V0096,2024-07-20,Logistics,180900,EMP0061,EMP0054,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.0603
PO00440,V0097,2024-12-03,Quality,250800,EMP0029,EMP0034,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.0836
PO00441,V0077,2024-10-28,Sales,57700,EMP0019,EMP0004,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.1154
PO00442,V0028,2025-01-24,Quality,34400,EMP0034,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.00344
PO00443,V0048,2024-06-25,HR,154100,EMP0059,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.10273333333333333
PO00444,V0031,2025-01-31,Sales,35500,EMP0009,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.071
PO00445,V0017,2024-07-27,Finance,46500,EMP0050,EMP0021,0,0,0,0,EMP0021,Ajay Sharma,Admin,Manager,500000,0,0.093
PO00446,V0127,2024-06-07,Production,97300,EMP0003,EMP0052,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.06486666666666667
PO00447,V0027,2024-07-13,Admin,74800,EMP0065,EMP0003,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.1496
PO00448,V0121,2025-03-17,Finance,55100,EMP0020,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.1102
PO00449,V0069,2025-02-05,Production,15200,EMP0023,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.0304
PO00450,V0098,2024-11-30,Sales,98600,EMP0005,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.1972
PO00451,V0004,2024-12-29,Admin,11700,EMP0016,EMP0048,0,0,0,0,EMP0048,Ravi Joshi,Sales,Manager,500000,0,0.0234
PO00452,V0028,2024-05-18,Logistics,436600,EMP0017,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.04366
PO00453,V0076,2025-02-03,Admin,82000,EMP0001,EMP0013,0,0,0,0,EMP0013,Kavita Iyer,Quality,Senior Manager,1500000,0,0.05466666666666667
PO00454,V0058,2025-03-14,Finance,118700,EMP0054,EMP0031,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.2374
PO00455,V0025,2024-10-07,Procurement,27600,EMP0055,EMP0036,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.0184
PO00456,V0092,2024-07-27,Logistics,80500,EMP0049,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.161
PO00457,V0048,2024-09-27,Sales,26800,EMP0013,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.017866666666666666
PO00458,V0061,2024-11-04,Quality,91600,EMP0033,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.1832
PO00459,V0007,2024-12-01,Maintenance,62100,EMP0011,EMP0031,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.1242
PO00460,V0005,2024-08-24,Sales,39000,EMP0053,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.026
PO00461,V0048,2024-08-10,Maintenance,194500,EMP0001,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.12966666666666668
PO00462,V0003,2025-03-30,Procurement,6600,EMP0016,EMP0048,0,0,0,0,EMP0048,Ravi Joshi,Sales,Manager,500000,0,0.0132
PO00463,V0019,2024-12-23,Procurement,181100,EMP0049,EMP0021,0,0,0,0,EMP0021,Ajay Sharma,Admin,Manager,500000,0,0.3622
PO00464,V0020,2025-03-02,Maintenance,13600,EMP0041,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0272
PO00465,V0127,2024-10-27,HR,20800,EMP0014,EMP0052,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.013866666666666666
PO00466,V0016,2024-06-19,Finance,13000,EMP0033,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.008666666666666666
PO00467,V0031,2024-08-12,Admin,17700,EMP0055,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.0354
PO00468,V0018,2025-01-15,HR,92400,EMP0036,EMP0013,0,0,0,0,EMP0013,Kavita Iyer,Quality,Senior Manager,1500000,0,0.0616
PO00469,V0018,2025-03-15,Finance,33700,EMP0027,EMP0013,0,0,0,0,EMP0013,Kavita Iyer,Quality,Senior Manager,1500000,0,0.022466666666666666
PO00470,V0079,2024-10-29,Admin,57500,EMP0062,EMP0034,0,0,0,0,EMP0034,Ravi Reddy,HR,AVP,3000000,0,0.019166666666666665
PO00471,V0114,2024-07-01,HR,88200,EMP0062,EMP0051,0,0,0,0,EMP0051,Vikram Patel,Sales,VP,10000000,0,0.00882
PO00472,V0121,2024-08-08,IT,13300,EMP0045,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.0266
PO00473,V0104,2025-03-28,Finance,75200,EMP0018,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.1504
PO00474,V0052,2025-03-04,Production,88100,EMP0030,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.1762
PO00475,V0123,2024-11-15,Quality,6400,EMP0013,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0128
PO00476,V0111,2024-07-19,Admin,77900,EMP0052,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.1558
PO00477,V0126,2024-09-21,Admin,29800,EMP0007,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.0596
PO00478,V0024,2024-06-22,Finance,49400,EMP0001,EMP0002,0,0,0,0,EMP0002,Varun Gupta,Production,AVP,3000000,0,0.016466666666666668
PO00479,V0012,2024-05-17,Quality,18400,EMP0061,EMP0044,0,0,0,0,EMP0044,Vivek Verma,Maintenance,AVP,3000000,0,0.0061333333333333335
PO00480,V0037,2025-02-02,Finance,129100,EMP0012,EMP0004,0,0,0,0,EMP0004,Sameer Chauhan,Admin,Manager,500000,0,0.2582
PO00481,V0129,2024-05-03,IT,176700,EMP0029,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.3534
PO00482,V0035,2024-10-07,Production,62000,EMP0005,EMP0056,0,0,0,0,EMP0056,Pooja Iyer,IT,AVP,3000000,0,0.020666666666666667
PO00483,V0121,2024-10-14,Finance,53000,EMP0037,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.106
PO00484,V0055,2025-03-31,Sales,166900,EMP0008,EMP0002,0,0,0,0,EMP0002,Varun Gupta,Production,AVP,3000000,0,0.05563333333333333
PO00485,V0021,2024-06-29,Logistics,48100,EMP0057,EMP0052,0,0,0,0,EMP0052,Suresh Kapoor,HR,Senior Manager,1500000,0,0.03206666666666667
PO00486,V0031,2024-04-06,Maintenance,71200,EMP0037,EMP0055,0,0,0,0,EMP0055,Manoj Patel,Quality,Manager,500000,0,0.1424
PO00487,V0033,2024-07-09,Procurement,6000,EMP0030,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.012
PO00488,V0047,2025-02-09,Quality,44400,EMP0005,EMP0056,0,0,0,0,EMP0056,Pooja Iyer,IT,AVP,3000000,0,0.0148
PO00489,V0059,2024-10-02,Maintenance,31400,EMP0001,EMP0018,0,0,0,0,EMP0018,Neha Reddy,Sales,Manager,500000,0,0.0628
PO00490,V0080,2024-06-20,Production,58700,EMP0036,EMP0051,0,0,0,0,EMP0051,Vikram Patel,Sales,VP,10000000,0,0.00587
PO00491,V0041,2024-10-22,HR,249900,EMP0051,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.4998
PO00492,V0086,2024-10-25,Sales,17400,EMP0026,EMP0056,0,0,0,0,EMP0056,Pooja Iyer,IT,AVP,3000000,0,0.0058
PO00493,V0098,2024-12-22,Procurement,17700,EMP0009,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.0354
PO00494,V0006,2024-05-17,Admin,82600,EMP0037,EMP0054,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.027533333333333333
PO00495,V0119,2025-01-12,Sales,6000,EMP0045,EMP0036,0,0,0,0,EMP0036,Sanjay Chauhan,Maintenance,Senior Manager,1500000,0,0.004
PO00496,V0048,2024-09-25,IT,20400,EMP0029,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.0136
PO00497,V0070,2025-02-05,Maintenance,87500,EMP0059,EMP0039,0,0,0,0,EMP0039,Rajesh Iyer,Quality,Manager,500000,0,0.175
PO00498,V0059,2024-10-24,Sales,20000,EMP0001,EMP0018,0,0,0,0,EMP0018,Neha Reddy,Sales,Manager,500000,0,0.04
PO00499,V0044,2024-08-12,Quality,59800,EMP0053,EMP0049,0,0,0,0,EMP0049,Deepak Malhotra,HR,Manager,500000,0,0.1196
PO00500,V0123,2024-12-16,Production,28400,EMP0010,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0568
PO00501,V0048,2024-12-14,IT,47000,EMP0044,EMP0063,0,0,0,0,EMP0063,Rajesh Chauhan,Maintenance,Senior Manager,1500000,0,0.03133333333333333
PO00502,V0071,2024-05-30,Admin,33900,EMP0033,EMP0051,0,0,0,0,EMP0051,Vikram Patel,Sales,VP,10000000,0,0.00339
PO00503,V0002,2025-01-01,Sales,76600,EMP0033,EMP0026,0,0,0,0,EMP0026,Priya Rao,Procurement,Senior Manager,1500000,0,0.05106666666666667
PO00504,V0068,2025-03-22,Logistics,85600,EMP0049,EMP0003,0,0,0,0,EMP0003,Amit Reddy,Procurement,Manager,500000,0,0.1712
PO00505,V0003,2025-01-14,Logistics,28100,EMP0032,EMP0048,0,0,0,0,EMP0048,Ravi Joshi,Sales,Manager,500000,0,0.0562
PO00506,V0128,2024-09-21,Logistics,58100,EMP0059,EMP0010,0,0,0,0,EMP0010,Suresh Singh,IT,Manager,500000,0,0.1162
PO00507,V0087,2025-01-26,Procurement,187800,EMP0062,EMP0031,0,0,0,0,EMP0031,Anjali Singh,Logistics,Manager,500000,0,0.3756
PO00508,V0060,2024-05-30,IT,72400,EMP0009,EMP0018,0,0,0,0,EMP0018,Neha Reddy,Sales,Manager,500000,0,0.1448
PO00509,V0098,2024-10-13,Maintenance,329800,EMP0030,EMP0009,0,0,0,0,EMP0009,Sameer Gupta,Sales,Manager,500000,0,0.6596
PO00510,V0029,2024-09-09,Finance,129800,EMP0046,EMP0056,0,0,0,0,EMP0056,Pooja Iyer,IT,AVP,3000000,0,0.04326666666666667
PO00511,V0103,2024-12-21,Admin,14600,EMP0002,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.009733333333333333
PO00512,V0065,2025-03-25,IT,15900,EMP0032,EMP0026,0,0,0,0,EMP0026,Priya Rao,Procurement,Senior Manager,1500000,0,0.0106
PO00513,V0028,2024-08-26,Production,46500,EMP0052,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.00465
PO00514,V0084,2025-03-11,HR,18600,EMP0010,EMP0008,0,0,0,0,EMP0008,Vikram Nair,Production,Senior Manager,1500000,0,0.0124
PO00515,V0017,2025-01-09,Quality,34000,EMP0061,EMP0021,0,0,0,0,EMP0021,Ajay Sharma,Admin,Manager,500000,0,0.068
PO00516,V0096,2024-09-08,HR,33800,EMP0028,EMP0054,0,0,0,0,EMP0054,Deepak Singh,Production,AVP,3000000,0,0.011266666666666666
PO00517,V0125,2025-01-19,IT,100700,EMP0024,EMP0035,0,0,0,0,EMP0035,Anil Rao,Maintenance,VP,10000000,0,0.01007
PO00518,V0064,2025-03-16,Maintenance,21800,EMP0064,EMP0046,0,0,0,0,EMP0046,Nikhil Gupta,Quality,Manager,500000,0,0.0436
PO00519,V0059,2024-07-12,Maintenance,86900,EMP0031,EMP0018,0,0,0,0,EMP0018,Neha Reddy,Sales,Manager,500000,0,0.1738
PO00520,V0061,2024-08-14,Maintenance,157000,EMP0030,EMP0029,0,0,0,0,EMP0029,Deepak Chauhan,Admin,Manager,500000,0,0.314
